job-id,job-title,job-listing-date,job-url,job-location-state,job-location-city,job-location-area,job-location-suburb,job-advertiser,job-advertiser-email,job-advertiser-phone,job-classification,job-sub-classification,job-citizenship-required
51497717,Cloud Developer/Data Engineer,2021-02-10 01:00:56,https://www.seek.com.au/job/51497717,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Energy Australia,,,Information & Communication Technology,Database Development & Administration,
51496575,L2 Voice & Data Engineer,2021-02-09 23:51:09,https://www.seek.com.au/job/51496575,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Opus Recruitment Solutions,Yes,Yes,Information & Communication Technology,Engineering - Network,
51492945,Lead Data Engineer,2021-02-09 07:15:41,https://www.seek.com.au/job/51492945,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Preacta Recruitment,,,Information & Communication Technology,Other,
51492773,Talend Data Engineer x2,2021-02-09 07:00:52,https://www.seek.com.au/job/51492773,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Perigon Group,,,Information & Communication Technology,Database Development & Administration,
51491077,Data Engineer,2021-02-09 05:13:30,https://www.seek.com.au/job/51491077,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Flight Centre Travel Group,,,Information & Communication Technology,Engineering - Software,
51489037,"Trading Systems Reliability Engineer, Python, Linux, DevOps, Low Latency HFT",2021-02-09 03:17:45,https://www.seek.com.au/job/51489037,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Westbury Partners,,,Information & Communication Technology,Developers/Programmers,
51487244,Big Data Specialist,2021-02-09 01:36:07,https://www.seek.com.au/job/51487244,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Ethos BeathChapman,,,Information & Communication Technology,Other,
51486808,Data Engineer,2021-02-09 01:09:14,https://www.seek.com.au/job/51486808,New South Wales,Sydney,,,Bupa,,,Information & Communication Technology,Engineering - Software,
51486660,Data Engineering,2021-02-09 01:00:15,https://www.seek.com.au/job/51486660,New South Wales,Sydney,,,Bupa,,,Information & Communication Technology,Engineering - Software,
51486083,AWS Data Engineer,2021-02-09 00:26:13,https://www.seek.com.au/job/51486083,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Aurec Group,,,Information & Communication Technology,Engineering - Software,
51484304,AWS Data Engineer,2021-02-08 22:33:29,https://www.seek.com.au/job/51484304,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Aurec Group,,Yes,Information & Communication Technology,Engineering - Software,
51482628,Data Engineer | Contract | (Data/Scala/Python) | Leader in Data Analytics,2021-02-08 09:31:06,https://www.seek.com.au/job/51482628,New South Wales,Sydney,,,Naviro,,,Information & Communication Technology,Engineering - Software,
51482181,Data Engineer,2021-02-08 08:00:31,https://www.seek.com.au/job/51482181,New South Wales,Sydney,North Shore & Northern Beaches,,IQVIA,,,Information & Communication Technology,Engineering - Software,
51482163,Data Engineer - Azure,2021-02-08 07:55:29,https://www.seek.com.au/job/51482163,Western Australia,Perth,,perth,Modis,,Yes,Information & Communication Technology,Consultants,Yes
51481800,Data Engineer,2021-02-08 07:04:35,https://www.seek.com.au/job/51481800,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Private Advertiser,,,Information & Communication Technology,Engineering - Software,
51481329,Data Engineer | Talend,2021-02-08 06:24:56,https://www.seek.com.au/job/51481329,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Aurec Group,,,Information & Communication Technology,Database Development & Administration,
51477174,Data Engineer - Banking/Finance exp.,2021-02-08 01:58:11,https://www.seek.com.au/job/51477174,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mars Recruitment,Yes,Yes,Information & Communication Technology,Engineering - Software,
51476607,Cloud Data Engineer (AWS Serverless Power BI),2021-02-08 01:17:24,https://www.seek.com.au/job/51476607,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Anson Mccade,,,Information & Communication Technology,Database Development & Administration,
51475454,Lead Data Engineer,2021-02-07 23:57:20,https://www.seek.com.au/job/51475454,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Telstra Super,,,Information & Communication Technology,Engineering - Software,Yes
51473739,ETL Developer - Talend,2021-02-07 13:19:18,https://www.seek.com.au/job/51473739,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Adaps IT,,Yes,Information & Communication Technology,Developers/Programmers,
51470960,Data Engineer - GCP,2021-02-05 10:00:23,https://www.seek.com.au/job/51470960,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Perigon Group,,,Information & Communication Technology,Database Development & Administration,
51470612,Data Engineer,2021-02-05 08:16:22,https://www.seek.com.au/job/51470612,Western Australia,Perth,"CBD, Inner & Western Suburbs",perth,Valrose,,,Information & Communication Technology,Database Development & Administration,
51470381,Data Engineer - ELT - 6-Month Contract,2021-02-05 07:41:42,https://www.seek.com.au/job/51470381,Western Australia,Perth,"CBD, Inner & Western Suburbs",perth,Valrose,,,Information & Communication Technology,Database Development & Administration,
51470327,MBR Data Engineer,2021-02-05 07:33:49,https://www.seek.com.au/job/51470327,New South Wales,Sydney,,,ASIC,,,Government & Defence,Government - Federal,Yes
51470326,MBR Data Engineer,2021-02-05 07:33:49,https://www.seek.com.au/job/51470326,New South Wales,Sydney,,,ASIC,,,Information & Communication Technology,Architects,Yes
51469571,Data Engineer  Global Build out,2021-02-05 06:26:04,https://www.seek.com.au/job/51469571,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mars Recruitment,Yes,Yes,Information & Communication Technology,Engineering - Software,
51469094,Data Engineer - Data modelling - Python/SQL,2021-02-05 05:59:01,https://www.seek.com.au/job/51469094,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mars Recruitment,Yes,Yes,Information & Communication Technology,Engineering - Software,
51467778,Data engineer/Big Data engineer,2021-02-05 04:54:08,https://www.seek.com.au/job/51467778,New South Wales,Sydney,,sydney,Opus Recruitment Solutions,Yes,Yes,Information & Communication Technology,Developers/Programmers,
51466484,Data Engineer | Senior - Lead Consultant,2021-02-05 03:46:07,https://www.seek.com.au/job/51466484,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Continuum Recruitment,,Yes,Information & Communication Technology,Consultants,
51462078,Azure Data Engineer,2021-02-04 23:30:24,https://www.seek.com.au/job/51462078,New South Wales,Sydney,Southern Suburbs & Sutherland Shire,,PRA,,,Information & Communication Technology,Networks & Systems Administration,Yes
51459769,"Junior Data Engineer, Service Desk",2021-02-04 09:57:16,https://www.seek.com.au/job/51459769,New South Wales,Sydney,North Shore & Northern Beaches,crowsnest,BizCubed Pty Ltd,,,Information & Communication Technology,Engineering - Software,
51459736,Marketing Data Engineer(Python),2021-02-04 09:37:42,https://www.seek.com.au/job/51459736,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Digital Alchemy,,,Information & Communication Technology,Business/Systems Analysts,
51458919,Senior Python/Data Engineer,2021-02-04 06:54:08,https://www.seek.com.au/job/51458919,New South Wales,Sydney,,,Opus Recruitment Solutions,Yes,Yes,Information & Communication Technology,Developers/Programmers,
51458826,BI / Data Engineer,2021-02-04 06:45:31,https://www.seek.com.au/job/51458826,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Preacta Recruitment,,,Information & Communication Technology,Database Development & Administration,
51458724,Data Engineer,2021-02-04 06:34:31,https://www.seek.com.au/job/51458724,Western Australia,Perth,,,Precision Sourcing,,,Information & Communication Technology,Developers/Programmers,
51456674,Azure Data Engineer,2021-02-04 04:18:30,https://www.seek.com.au/job/51456674,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Aurec Group,,,Information & Communication Technology,Engineering - Software,
51455355,ETL Developer,2021-02-04 03:01:26,https://www.seek.com.au/job/51455355,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Greythorn,,Yes,Information & Communication Technology,Developers/Programmers,
51451550,Principal Data Engineer,2021-02-03 23:15:37,https://www.seek.com.au/job/51451550,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Talentpool Recruitment,Yes,,Information & Communication Technology,Management,
51451140,Data Engineer,2021-02-03 22:48:37,https://www.seek.com.au/job/51451140,Victoria,Melbourne,Eastern Suburbs,rowville,Techtronic Industries,,,Information & Communication Technology,Engineering - Software,
51450148,BI Developer/Data Engineer,2021-02-03 20:58:27,https://www.seek.com.au/job/51450148,New South Wales,Sydney,North Shore & Northern Beaches,stleonards,Finite IT Recruitment,,Yes,Information & Communication Technology,Database Development & Administration,
51448455,Azure Data Engineer,2021-02-03 06:50:24,https://www.seek.com.au/job/51448455,South Australia,Adelaide,,,Bluefin Resources,,,Information & Communication Technology,Database Development & Administration,
51448157,Data Engineer - AMP Capital Technology,2021-02-03 06:25:34,https://www.seek.com.au/job/51448157,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,AMP Capital Investors,,,Information & Communication Technology,Engineering - Software,
51448036,Data Engineer,2021-02-03 06:15:47,https://www.seek.com.au/job/51448036,Victoria,Melbourne,,,Granite Consulting,Yes,,Information & Communication Technology,Database Development & Administration,
51447623,Data  Engineer,2021-02-03 05:46:53,https://www.seek.com.au/job/51447623,Queensland,Brisbane,CBD & Inner Suburbs,cleveland,QIC,,,Government & Defence,Government - State,
51447622,Data  Engineer,2021-02-03 05:46:53,https://www.seek.com.au/job/51447622,Queensland,Brisbane,CBD & Inner Suburbs,cleveland,QIC,,,Information & Communication Technology,Engineering - Hardware,
51445823,Data Engineer,2021-02-03 04:02:43,https://www.seek.com.au/job/51445823,Victoria,Melbourne,,,MYOB,,,Information & Communication Technology,Engineering - Software,
51445036,Data Engineer,2021-02-03 03:17:51,https://www.seek.com.au/job/51445036,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,University of New South Wales,,Yes,Information & Communication Technology,Engineering - Software,
51444761,DW/BI Engineer,2021-02-03 03:02:50,https://www.seek.com.au/job/51444761,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Bridge Business Consulting,,,Information & Communication Technology,Engineering - Software,
51442729,Data Engineer | Azure / Databricks,2021-02-03 01:00:42,https://www.seek.com.au/job/51442729,Victoria,Melbourne,,,InfoCentric Pty Ltd,,,Information & Communication Technology,Developers/Programmers,
51442282,Data Engineer,2021-02-03 00:33:42,https://www.seek.com.au/job/51442282,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,The Onset,Yes,Yes,Information & Communication Technology,Engineering - Software,
51431067,Data Engineer,2021-02-02 00:19:04,https://www.seek.com.au/job/51431067,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Online Education Services,,,Information & Communication Technology,Engineering - Software,
51430361,Data Engineer,2021-02-01 23:36:48,https://www.seek.com.au/job/51430361,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Azured Consulting Pty Ltd,,,Information & Communication Technology,Database Development & Administration,
51429827,Data Engineer,2021-02-01 23:00:16,https://www.seek.com.au/job/51429827,South Australia,Adelaide,,edinburgh,Ventia,,,Information & Communication Technology,Database Development & Administration,Yes
51427079,BI / Data Engineer,2021-02-01 06:58:45,https://www.seek.com.au/job/51427079,New South Wales,Sydney,,,Davidson Recruitment,,Yes,Information & Communication Technology,Database Development & Administration,
51420789,Data Engineer,2021-02-01 00:33:54,https://www.seek.com.au/job/51420789,New South Wales,Sydney,North Shore & Northern Beaches,crowsnest,Real Pet Food Company,,,Information & Communication Technology,Database Development & Administration,
51417504,Lead Data Engineer,2021-01-31 08:06:57,https://www.seek.com.au/job/51417504,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,The Onset,Yes,Yes,Information & Communication Technology,Engineering - Software,
51416334,Data Engineer,2021-01-30 05:31:07,https://www.seek.com.au/job/51416334,New South Wales,Sydney,,sydney,TrooCoo,,,Information & Communication Technology,Engineering - Software,
51415825,Data Engineer - Banking/Finance exp.,2021-01-29 23:47:32,https://www.seek.com.au/job/51415825,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mars Recruitment,Yes,Yes,Information & Communication Technology,Engineering - Software,
51414574,Azure Data Engineer,2021-01-29 07:46:13,https://www.seek.com.au/job/51414574,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Davidson Recruitment,Yes,,Information & Communication Technology,Other,
51412819,Big Data Engineer - AWS,2021-01-29 05:32:27,https://www.seek.com.au/job/51412819,New South Wales,Sydney,,,Hydrogen Group,,,Information & Communication Technology,Engineering - Software,
51412508,Data Engineer,2021-01-29 05:16:36,https://www.seek.com.au/job/51412508,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Randstad,,Yes,Information & Communication Technology,Database Development & Administration,
51411049,Graduate Data Engineer,2021-01-29 04:00:15,https://www.seek.com.au/job/51411049,Western Australia,Perth,Fremantle & Southern Suburbs,eastfremantle,Ventia,,,Information & Communication Technology,Database Development & Administration,Yes
51407460,Azure Data Engineer,2021-01-29 00:37:25,https://www.seek.com.au/job/51407460,Queensland,Brisbane,,,Exclaim IT,Yes,,Information & Communication Technology,Database Development & Administration,
51407227,Applications Development Manager,2021-01-29 00:23:17,https://www.seek.com.au/job/51407227,New South Wales,Sydney,Southern Suburbs & Sutherland Shire,riverwood,Rapid Response Revival,,,Information & Communication Technology,Management,
51407069,Data Engineer,2021-01-29 00:12:46,https://www.seek.com.au/job/51407069,New South Wales,Sydney,,,Peoplebank,Yes,,Information & Communication Technology,Engineering - Software,
51406560,Azure Data Engineer,2021-01-28 23:39:18,https://www.seek.com.au/job/51406560,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Peoplebank,,Yes,Information & Communication Technology,Engineering - Software,
51406510,TSPV Defence - Several Opportunities Available 2021,2021-01-28 23:34:13,https://www.seek.com.au/job/51406510,Australian Capital Territory,ACT,,canberra,Michael Page,,Yes,Government & Defence,Government - Federal,Yes
51406150,Azure Data Engineer,2021-01-28 23:07:08,https://www.seek.com.au/job/51406150,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Data#3,,Yes,Information & Communication Technology,Architects,
